,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
130525,0,0.3782278969999999,65,0,0.893697084,3188.0,23,0,2,0,0.0
119429,0,0.304898367,22,0,0.196535643,1500.0,3,0,0,0,0.0
116129,1,0.002964233,101,2,0.001386963,2883.0,6,0,0,0,0.0
78370,0,0.0,39,0,0.140400522,4593.0,6,0,0,0,1.0
61878,0,0.209708208,26,0,0.2340879969999999,2340.0,4,0,0,0,1.0
57008,0,0.386455005,63,0,0.0926603269999999,4100.0,3,1,0,0,0.0
125557,0,0.432357423,52,0,878.0,,21,0,0,0,0.0
48533,0,0.005772465,47,0,0.347394076,10667.0,6,0,2,0,4.0
96476,0,0.120988312,75,0,285.0,,5,0,0,0,0.0
36176,0,0.0076988509999999,48,1,0.400133304,4500.0,15,0,0,0,4.0
105226,0,0.560585885,55,0,0.1901619679999999,5000.0,3,3,0,0,0.0
62463,0,0.2665457419999999,43,0,0.0740962059999999,6693.0,4,0,0,0,3.0
5655,0,0.278413887,53,1,1.26871842,2176.0,11,0,1,0,1.0
36492,0,0.151886583,42,0,0.24913167,9500.0,14,0,2,0,0.0
90423,0,0.9999999,21,0,0.0,900.0,1,0,0,0,0.0
71282,0,0.0,56,0,0.0,,4,0,0,0,0.0
100351,0,0.312576701,31,0,0.33365019,7363.0,7,0,0,0,2.0
51257,0,0.021827948,64,0,0.344083562,13115.0,8,0,2,0,1.0
114765,0,0.000837506,37,0,1917.0,,7,0,1,0,0.0
8969,0,0.9999999,57,1,0.215112321,5875.0,3,0,1,1,3.0
51582,0,0.2083395829999999,72,0,0.098056537,6791.0,3,0,0,0,0.0
79909,0,0.0,28,0,114.0,,3,0,0,0,0.0
142090,0,0.822696217,61,0,0.148917235,3370.0,6,0,0,0,1.0
44830,0,0.389024439,42,0,0.5810837829999999,5000.0,6,0,1,0,5.0
55883,0,0.00068689,71,0,0.1652231849999999,1500.0,12,0,0,0,0.0
14363,0,0.231736452,68,0,1021.0,,6,0,1,0,0.0
44603,0,0.001630242,70,0,3066.0,,21,0,2,0,0.0
35955,0,0.1668455389999999,36,0,0.294596595,1350.0,8,0,0,0,2.0
82718,0,0.451289418,73,0,0.5023876579999998,8166.0,13,0,2,0,0.0
92413,0,0.200605097,40,0,339.0,,6,0,0,0,2.0
87030,0,0.130652158,27,0,0.540394488,3700.0,10,0,1,0,0.0
42954,0,0.00909442,71,0,1680.0,,7,0,2,0,0.0
12135,0,0.489215826,36,0,0.171699526,4006.0,4,0,0,0,0.0
78114,0,0.018495857,69,0,15.0,,5,0,0,0,1.0
74059,0,0.9999999,25,0,0.0,1920.0,0,0,0,0,0.0
144285,0,1.00939812,46,3,0.677397142,5808.0,5,1,1,0,3.0
17444,0,0.1060942089999999,73,0,0.1549483509999999,3000.0,14,1,1,0,0.0
45846,0,0.0,58,0,0.002076763,13000.0,4,0,0,0,0.0
39233,0,0.99467022,25,1,43.0,,2,0,0,0,0.0
105926,0,0.0353774219999999,59,0,0.220129978,6000.0,9,0,0,0,1.0
107738,0,0.0826477659999999,63,1,667.5,1.0,6,0,1,0,0.0
58567,0,0.267695165,69,0,0.085320455,9938.0,3,0,0,0,0.0
86089,0,0.7889418379999998,70,0,0.40585723,8194.0,11,0,1,0,1.0
13815,1,0.9999999,38,0,0.0,1000.0,0,0,0,0,1.0
82891,0,0.315916937,64,2,0.470068301,7466.0,10,0,3,0,0.0
74740,0,0.5462878089999998,50,0,0.4514579759999999,2914.0,8,0,3,0,2.0
138754,0,0.13759312,63,0,82.0,,2,0,0,0,0.0
96180,0,0.072468457,46,0,0.610677864,5000.0,10,0,1,0,0.0
16008,0,0.0524694569999999,81,0,0.456661046,2964.0,14,0,1,0,0.0
95112,0,0.2962127059999999,44,0,0.420052083,7679.0,15,0,3,0,2.0
81781,0,0.023115921,50,0,1967.0,0.0,7,0,2,0,1.0
111999,0,0.359381565,33,0,0.183799026,3900.0,2,0,0,0,0.0
113398,0,0.002380923,50,1,0.268555556,17999.0,14,0,2,0,4.0
66628,0,0.2533343639999999,42,0,0.251615285,10833.0,9,0,2,0,4.0
66768,0,0.483218376,34,0,0.7452123229999998,1200.0,9,0,0,0,0.0
102618,0,1.001928434,56,0,0.086775483,6003.0,2,0,0,0,0.0
49820,0,0.9999999,58,0,0.0203628289999999,2700.0,0,1,0,0,0.0
148459,0,0.0793085919999999,27,0,0.6296655359999999,2062.0,3,0,1,0,0.0
140529,0,0.9999999,38,0,0.144834658,3900.0,1,0,0,0,3.0
1713,1,0.9999999,52,0,0.237812128,6727.0,2,4,0,1,1.0
32522,0,0.018374541,63,0,2029.0,,5,0,1,0,0.0
86163,0,0.263557058,41,0,0.1415823119999999,7507.0,13,0,0,0,3.0
140363,0,0.083585975,49,0,4118.0,,9,0,1,0,3.0
45431,0,0.103029542,66,0,0.04605087,3734.0,6,0,0,0,0.0
4482,0,0.944055944,27,0,0.168207838,2270.0,3,0,0,0,3.0
10260,0,0.1427669189999999,79,0,0.586876382,4068.0,10,0,2,0,1.0
128255,0,0.004190092,57,2,0.7331937029999998,14800.0,23,0,4,0,1.0
85239,0,0.2467716259999999,67,0,0.4449449449999999,17981.0,13,0,4,0,1.0
141899,0,0.0,66,0,0.7221773109999998,3710.0,5,0,3,0,1.0
104697,0,0.8443515889999998,35,0,0.748417194,3000.0,7,0,2,0,0.0
37288,0,0.976319982,62,0,4.285868393,926.0,10,0,2,0,0.0
134432,0,0.0434668659999999,45,1,1.353028065,2030.0,11,0,3,0,2.0
145735,0,0.0,51,0,0.174042059,7750.0,3,0,1,0,2.0
48194,1,0.9999999,34,0,0.251345119,1300.0,1,0,0,1,2.0
105753,0,0.077131087,62,0,0.296022604,4600.0,17,0,2,0,0.0
112050,0,0.0,84,0,27.0,,5,0,0,0,0.0
7217,0,0.0109560449999999,31,0,455.0,,7,0,0,0,0.0
54881,0,0.0,67,0,0.0,977.0,2,0,0,0,0.0
140000,0,0.00036357,54,0,2499.0,,4,0,1,0,0.0
7211,0,0.3421243299999999,69,0,0.3989202159999999,5000.0,8,0,0,0,0.0
105390,0,0.1851318889999999,50,0,0.196276368,21000.0,11,0,2,0,2.0
68226,0,0.049518337,53,0,0.384925976,5200.0,7,0,2,0,2.0
92566,0,0.5974025969999999,40,0,0.686256504,6533.0,13,0,1,0,1.0
6010,0,0.289004965,34,0,0.218003674,4898.0,6,0,1,0,4.0
33621,1,0.498646374,61,0,0.2153386029999999,4680.0,13,1,0,0,0.0
48937,0,0.0517591719999999,38,0,0.7390100709999998,20950.0,19,0,10,0,3.0
57699,0,0.02176559,79,0,31.0,,7,0,0,0,0.0
29433,0,0.87210825,43,0,0.239236573,4505.0,3,0,0,0,0.0
145774,0,0.24731676,37,0,0.64745085,3000.0,18,0,2,0,1.0
81607,0,0.4330796359999999,69,2,1.6979246730000002,1300.0,11,0,3,1,0.0
126328,0,0.0,41,0,0.305846371,8500.0,7,0,2,0,0.0
103864,0,0.032539954,42,0,0.2308140989999999,12000.0,7,0,1,0,0.0
126910,0,0.975680493,68,0,0.3076175039999999,6169.0,4,0,1,0,0.0
112101,0,0.0285686409999999,42,0,5843.0,,9,0,3,0,0.0
145868,0,0.9999999,62,0,0.211778822,10000.0,3,0,1,0,0.0
118680,0,0.467649152,78,0,0.532928065,2960.0,12,0,1,0,0.0
87312,0,0.663997002,35,0,0.22060336,5833.0,15,0,0,0,0.0
79959,0,0.243516762,35,0,0.533693261,5000.0,8,0,1,0,0.0
89819,0,0.9999999,26,0,0.0077734589999999,1800.0,1,0,0,0,0.0
8914,0,0.506558797,49,0,0.335743404,13000.0,16,0,2,0,4.0
42133,1,0.6023893479999999,29,1,0.538120731,5416.0,12,0,2,0,2.0
113468,0,0.478480132,31,1,0.331026181,3322.0,10,0,0,0,0.0
148086,0,0.0,80,0,0.1975802419999999,10000.0,13,0,1,0,0.0
34805,0,0.023413003,74,0,0.20919729,4870.0,9,0,1,0,0.0
77412,0,0.402199725,29,0,0.4712084349999999,1232.0,5,0,0,0,0.0
86796,0,0.096947848,42,0,0.1286437659999999,7306.0,7,0,0,0,1.0
113205,0,0.1411272859999999,53,0,2392.0,,5,0,1,0,0.0
98692,0,0.088742605,38,0,0.049590082,5000.0,10,0,0,0,0.0
101895,0,0.037584587,59,0,30.0,,5,0,0,0,0.0
92045,0,0.003034273,60,0,3252.0,,5,0,3,0,0.0
131040,0,0.1988625709999999,44,0,0.3881611839999999,10000.0,7,0,3,0,1.0
52497,0,0.9999999,28,0,0.061746545,3400.0,1,0,0,0,0.0
109243,0,0.020704258,39,0,1403.0,0.0,3,0,1,0,0.0
47124,0,0.4573881049999999,52,1,0.57039749,9559.0,9,0,4,0,4.0
53797,0,0.9999999,46,1,426.0,,3,0,0,1,2.0
1083,0,0.9999999,43,0,0.129623459,3000.0,1,0,0,0,0.0
67280,0,0.0891435639999999,50,0,0.400882909,4756.0,15,0,2,0,1.0
47676,0,0.319206686,36,1,0.589082184,5000.0,15,0,1,0,0.0
59083,0,0.009658441,57,0,0.1319736049999999,5000.0,14,0,1,0,0.0
106961,0,0.342764815,52,1,0.3029798009999999,15000.0,15,0,2,0,1.0
114395,0,0.347907041,46,0,2004.0,,7,0,1,0,0.0
85061,1,0.621792736,46,5,0.391497131,3833.0,6,2,2,0,2.0
56946,0,0.012926966,76,0,969.0,,9,0,1,0,0.0
95347,0,0.1560006509999999,61,0,0.330805034,5800.0,20,0,1,0,0.0
100164,0,0.291630852,45,1,0.5547707889999999,7503.0,17,0,4,0,0.0
128429,0,0.698886614,53,0,0.358276121,17332.0,22,0,2,0,2.0
88494,0,0.5403064619999999,31,1,0.241103559,2500.0,9,0,0,0,0.0
105375,0,0.056995675,55,0,1278.0,,8,0,1,0,0.0
135606,0,0.2672346549999999,68,0,0.3464052289999999,4283.0,8,0,1,0,1.0
28364,0,0.002474534,30,0,0.25834833,5000.0,12,0,2,0,0.0
37092,0,0.0,62,0,3221.0,,9,0,1,0,0.0
119333,0,0.0,28,0,0.470252261,2100.0,7,0,1,0,1.0
143959,0,0.0,51,0,0.0,,8,0,0,0,0.0
14163,0,0.011688399,79,0,5.0,,4,0,0,0,0.0
106860,0,0.714527085,48,0,0.330515408,11000.0,7,0,1,0,2.0
59088,0,0.681901653,30,2,0.147652174,5749.0,10,0,0,0,0.0
5430,1,0.022477318,45,0,1437.0,,8,0,1,0,2.0
37725,0,0.231044726,39,0,0.49875024,5200.0,10,0,2,0,1.0
52410,0,0.120367087,42,0,0.6873250699999999,2500.0,18,0,3,0,2.0
148381,0,0.307892673,33,1,0.108656318,10500.0,9,0,0,0,3.0
92500,0,0.857555429,52,0,0.437791727,6212.0,5,0,2,0,2.0
127654,0,0.8750841929999998,45,2,0.368670683,7800.0,13,0,2,0,0.0
66168,0,0.030055425,29,2,0.0803030299999999,3299.0,5,0,0,0,0.0
30036,0,0.069086722,25,0,0.614872364,900.0,4,0,0,0,0.0
121215,1,0.0,31,0,0.476830782,4833.0,11,0,1,0,2.0
19451,0,0.913345445,46,0,8795.0,0.0,11,0,2,1,3.0
34291,0,0.040139197,54,0,1597.0,,10,0,1,0,0.0
110133,0,0.4982152349999999,39,0,0.463163231,5917.0,12,0,2,0,1.0
137868,0,0.596138669,51,0,0.580457125,6518.0,10,0,2,0,3.0
78911,0,0.023123845,44,0,0.3591003589999999,5290.0,23,0,2,0,1.0
97478,0,0.087686631,63,0,47.5,1.0,10,0,0,0,0.0
64317,0,0.01638681,52,0,0.156791027,4100.0,10,0,1,0,0.0
19428,0,0.233562874,47,0,0.075163399,4283.0,11,0,0,0,0.0
79786,0,0.042331318,46,0,0.310669904,7000.0,5,0,1,0,0.0
1306,0,0.012739234,70,0,0.0086637789999999,3000.0,6,0,0,0,0.0
133128,0,1.002366588,43,0,0.7574149659999998,7349.0,10,0,2,0,1.0
21708,1,0.0,70,0,0.958402662,600.0,4,0,0,1,0.0
105377,0,0.66370612,39,0,0.05714782,5756.0,3,0,0,0,1.0
59461,0,0.108589172,60,3,3192.0,,25,0,3,0,0.0
47846,0,0.0148484959999999,83,0,881.0,,11,0,1,0,0.0
90117,0,0.265052903,41,0,560.0,,5,1,0,0,0.0
101339,0,0.9999999,33,0,0.100599908,6500.0,1,6,0,1,1.0
50415,0,0.0912627629999999,60,0,0.148946576,26579.0,7,0,3,0,3.0
2345,0,0.083254394,42,0,2477.0,,3,0,1,0,0.0
148982,0,0.3047912919999999,77,0,0.720960987,4536.0,8,0,1,0,0.0
116046,0,0.006553645,75,0,2048.0,,6,0,1,0,0.0
88244,0,0.0047914669999999,67,1,0.8212722990000002,2970.0,9,0,1,0,0.0
94265,0,0.000285709,49,0,0.454181861,8500.0,11,0,1,0,4.0
106948,0,0.3194201449999999,32,1,0.2805719919999999,6083.0,3,0,1,0,0.0
40233,0,0.0194281749999999,64,0,0.009079118,3083.0,6,0,0,0,0.0
46813,0,0.020113736,47,0,0.3557941499999999,2700.0,12,0,1,0,2.0
10552,0,0.100113459,72,0,0.055195584,4166.0,9,0,0,0,0.0
5551,0,0.15341156,27,0,0.107755662,5827.0,3,0,0,0,0.0
95818,0,0.219274448,59,0,0.249792875,9655.0,15,0,1,0,1.0
112451,0,0.390430151,54,0,560.0,,4,0,0,0,0.0
110225,0,0.847235662,32,0,0.259532841,5008.0,5,0,0,0,4.0
50067,0,0.0956501669999999,47,0,0.702192448,1641.0,9,0,1,0,2.0
129655,0,0.008265565,61,0,0.00019604,5100.0,3,0,0,0,1.0
58606,0,0.026093996,41,0,0.080242042,3800.0,5,0,0,0,0.0
51274,0,0.065362448,46,0,0.267690136,17000.0,6,0,2,0,3.0
11387,0,0.0471267859999999,66,0,8489.0,,13,0,9,0,0.0
109255,0,0.2153892309999999,61,0,0.4294877839999999,10600.0,8,0,3,0,2.0
144031,0,0.054434044,34,0,0.035094879,4900.0,5,0,0,0,0.0
42909,0,0.0344137149999999,50,0,0.014513788,6200.0,3,0,0,0,0.0
20745,0,0.0493861749999999,68,0,0.0279906699999999,3000.0,6,0,0,0,2.0
122259,0,0.162083899,57,0,0.760692157,13233.0,21,0,3,0,1.0
40765,0,0.1897440699999999,48,0,0.208368843,11733.0,7,0,1,0,3.0
71057,0,0.030216743,58,0,1442.0,,8,0,1,0,0.0
104444,0,0.003569575,88,0,692.0,,13,0,1,0,0.0
109837,0,0.6438511489999998,39,1,0.4562543749999999,10000.0,14,0,2,0,3.0
142685,0,0.275266385,48,0,0.351092701,7000.0,16,0,1,0,1.0
63879,0,0.1670243369999999,66,2,0.255807883,7661.0,8,0,1,0,0.0
93456,0,0.9533882010000002,68,0,0.2314021249999999,2916.0,6,0,0,0,0.0
63157,0,0.029240419,78,0,38.0,,7,0,0,0,0.0
59549,0,0.290153099,55,1,0.36347359,3350.0,10,0,1,1,0.0
52749,0,0.053609759,45,0,0.008149959,3680.0,4,0,0,0,0.0
100243,0,0.011674047,79,0,0.077640786,3000.0,28,0,0,0,0.0
6330,0,0.0353067869999999,42,0,1225.0,,4,0,1,0,0.0
75804,0,0.026103893,61,0,1069.0,,14,0,2,0,0.0
51993,0,0.560457027,67,0,0.456913035,30333.0,30,0,2,0,0.0
131240,0,0.1797350219999999,34,0,0.50059976,2500.0,7,0,1,0,2.0
114288,0,0.8030103679999998,56,1,3216.0,,9,0,2,0,0.0
38888,0,0.307485979,33,1,0.1563881289999999,4750.0,8,0,0,0,0.0
121886,0,0.0,63,0,0.039171862,8500.0,16,0,0,0,0.0
22537,0,0.2877593689999999,39,0,0.131006218,7075.0,5,0,0,0,1.0
91530,0,0.0859148819999999,54,0,0.3974609989999999,15832.0,13,0,2,0,0.0
54760,0,0.120675716,30,0,0.215371855,7233.0,10,0,1,0,1.0
80400,0,0.223876515,57,0,1997.0,,10,0,1,0,0.0
110300,0,0.577158508,64,0,1.177300794,3400.0,15,0,2,0,0.0
121933,0,0.349585303,26,0,0.1799470739999999,3400.0,5,0,0,0,0.0
88141,0,0.07730657,48,0,0.43160288,7916.0,19,0,1,0,2.0
84395,0,0.015021576,61,0,0.0835832829999999,5000.0,15,0,0,0,1.0
46932,0,0.0,65,0,0.0,5000.0,8,0,0,0,0.0
34343,0,1.001817851,32,0,0.090410959,1824.0,2,0,0,0,0.0
91324,0,0.9999999,26,0,0.7620915029999998,764.0,4,0,0,0,0.0
96534,1,0.9999999,43,0,312.0,,2,0,0,0,0.0
33986,0,0.223552894,31,0,0.004969307,3420.0,4,0,0,0,1.0
56786,0,0.1198424659999999,47,0,0.255822461,8200.0,4,0,1,0,2.0
35505,0,0.829759769,61,0,0.47398746,5900.0,12,0,1,0,1.0
128018,0,0.5021704049999999,39,0,0.3997042220000001,14875.0,17,0,2,0,2.0
134052,0,0.5819706029999999,42,0,0.2598068199999999,5072.0,4,0,0,0,0.0
149404,0,0.104570363,31,0,0.048029557,7307.0,4,0,0,0,0.0
148105,0,0.0073281819999999,61,0,0.0024997499999999,10000.0,14,0,0,0,1.0
121724,0,0.3026539469999999,71,0,0.378543701,8500.0,14,0,1,0,0.0
66769,0,0.536006378,41,0,0.6175022379999999,4467.0,11,0,1,0,1.0
140996,0,0.8808318209999999,33,0,0.393060522,7550.0,11,0,1,0,3.0
51144,0,0.194964419,56,0,0.4192580739999999,10000.0,12,0,2,0,3.0
147722,0,0.605564321,40,0,3060.0,,7,0,2,0,0.0
70501,0,0.127713194,52,0,0.550224888,2000.0,3,0,1,0,0.0
118766,0,0.045810661,31,0,0.2341914519999999,4000.0,7,0,1,0,0.0
1977,1,0.9667774090000002,40,2,0.90261115,2833.0,5,3,1,1,2.0
97660,0,0.0371318429999999,32,0,0.7114577079999999,5000.0,8,0,2,0,0.0
88939,0,0.6860880919999999,32,0,0.3090168489999999,5400.0,16,0,1,0,0.0
63056,0,0.0574453409999999,81,0,0.172003175,3778.0,15,0,1,0,0.0
65402,0,0.034948843,61,0,0.2293452179999999,5833.0,6,0,1,0,0.0
97929,0,0.6737451199999999,31,0,0.4893264929999999,6042.0,8,0,2,0,0.0
103617,0,0.3183865719999999,50,0,0.4288094989999999,9600.0,14,0,2,0,2.0
107036,0,0.0073868579999999,82,0,0.202134757,1498.0,5,0,0,0,1.0
11907,0,0.0,50,0,0.5244965,7000.0,9,0,3,0,2.0
124927,0,0.0265096629999999,39,0,0.1911747309999999,8452.0,13,0,3,0,1.0
59704,0,0.0,59,0,0.306923626,1400.0,5,0,0,0,0.0
96579,0,0.9336592130000002,64,0,1.031661442,6379.0,14,0,1,0,0.0
49350,0,0.0379981,76,0,0.2051048309999999,6581.0,7,0,2,0,0.0
22662,0,0.1525543369999999,67,0,0.07254333,12750.0,5,0,1,0,0.0
30821,0,0.0904626699999999,49,0,2162.0,,9,0,1,0,0.0
105036,0,0.126674933,48,0,3986.0,,8,0,1,0,3.0
59269,0,0.0,60,0,1424.0,,4,0,1,0,0.0
3554,0,0.1758842599999999,63,0,0.243410289,5500.0,11,0,1,0,1.0
100136,0,0.963006166,35,1,0.3658780409999999,3000.0,7,0,0,0,0.0
49921,0,0.0,73,0,0.3168415789999999,2000.0,4,0,1,0,1.0
47445,1,0.165743984,38,0,0.599612027,5154.0,4,0,2,0,2.0
50665,0,0.043730418,62,0,0.2339377659999999,13400.0,7,0,2,0,0.0
140347,0,0.048535908,70,0,0.2662604969999999,6072.0,28,0,1,0,0.0
141267,0,0.0,56,0,0.904498816,3800.0,9,0,1,0,0.0
28599,0,0.1099945,48,0,66.0,,1,0,0,0,0.0
57859,0,0.03136756,62,0,0.473578955,13000.0,14,0,2,0,1.0
140135,0,0.2637732689999999,70,0,2009.0,,8,0,1,0,0.0
51609,0,0.054328197,47,0,1579.0,,11,0,1,0,2.0
79851,0,0.004908992,58,0,1113.0,,8,0,1,0,0.0
127210,0,0.8594904789999999,40,0,0.181705371,5640.0,5,0,0,0,0.0
44966,0,0.330990652,47,0,0.842657867,6666.0,14,0,3,0,0.0
91182,0,0.18682623,52,0,0.628674265,5000.0,14,1,2,0,2.0
58258,0,0.2830561819999999,72,0,0.234723404,5874.0,14,0,1,0,0.0
75933,0,0.0780029679999999,48,0,486.0,,8,0,0,0,0.0
69845,0,0.3864505549999999,66,0,101320.0,,12,0,0,0,0.0
6185,1,0.99880024,42,1,1.108656284,2760.0,7,0,3,1,3.0
140480,0,0.8231697529999998,61,0,0.615393159,9003.0,19,0,2,0,0.0
4417,0,0.9999999,21,98,0.0,0.0,0,98,0,98,0.0
19512,0,0.038671165,54,0,0.240796291,11000.0,16,1,1,0,1.0
21396,0,0.0492983389999999,85,0,0.079704017,4729.0,11,0,1,0,0.0
13956,0,0.243683277,32,0,0.0493239379999999,5250.0,2,0,0,0,1.0
34939,0,0.600404,67,0,0.502629237,12360.0,15,0,3,0,3.0
140974,0,0.039880763,56,0,0.364074815,8500.0,19,0,2,0,1.0
145736,0,0.204258396,60,0,0.133186681,10000.0,4,0,1,0,0.0
134341,0,0.285888273,42,0,0.434113177,5000.0,11,0,2,0,6.0
81524,0,0.199121256,54,0,1913.0,,9,0,2,0,0.0
13904,0,1.072993364,45,1,0.271314687,7400.0,3,0,1,0,3.0
89434,0,0.00855821,90,0,0.7571050609999997,11716.0,11,0,1,0,1.0
146012,0,0.0638887059999999,56,0,2989.0,,4,0,1,0,0.0
35160,0,0.0,41,0,944.0,0.0,4,0,1,0,2.0
79039,0,0.0688321699999999,64,0,0.236031832,24000.0,18,0,3,0,1.0
18149,0,0.017588236,67,0,0.305840392,4485.0,10,0,1,0,1.0
51786,0,0.0,53,0,421.0,,3,0,0,0,0.0
71029,0,0.056877481,59,1,0.130368536,10500.0,22,0,1,0,0.0
122087,0,0.165513452,77,0,0.477237397,4502.0,21,0,1,0,0.0
19789,0,0.910239603,43,0,0.242880648,7900.0,10,0,0,0,3.0
27236,0,0.0413494989999999,50,0,0.476497696,5424.0,9,0,2,0,1.0
135966,0,0.043956044,22,0,0.001218027,820.0,2,0,0,0,0.0
49116,0,0.7804055949999998,57,0,0.776832955,10583.0,18,0,9,0,0.0
91004,0,0.0016232709999999,29,0,0.3350194089999999,8500.0,10,0,2,0,3.0
70494,0,0.131185443,65,0,0.57489301,700.0,14,0,0,0,0.0
75214,0,0.0472885539999999,28,0,358.0,0.0,4,0,0,0,0.0
16147,0,0.8829411369999999,41,0,0.204738986,2700.0,3,0,0,0,3.0
131852,0,1.129368805,33,2,0.2188905549999999,2667.0,4,0,0,1,1.0
115386,0,0.355764424,72,0,0.160183982,10000.0,11,0,1,0,3.0
64600,0,0.106535508,67,0,0.2881043039999999,8666.0,8,0,1,0,0.0
23833,0,0.0314899959999999,56,0,0.5011175159999999,8500.0,16,0,2,0,0.0
125756,0,0.659356891,49,0,0.179280576,3474.0,6,0,1,0,1.0
16296,0,0.933514946,31,0,0.6869402209999999,4800.0,10,0,2,0,0.0
101187,0,0.9999999,26,0,0.016661113,3000.0,0,2,0,1,0.0
71381,0,0.0,33,1,0.2297540489999999,5000.0,6,0,2,0,0.0
11922,0,0.52505486,35,0,0.5353775829999999,10500.0,14,0,2,0,1.0
68654,0,0.0215866159999999,52,0,0.101870851,8284.0,3,0,1,0,0.0
138264,0,0.021386248,56,0,0.5612938299999999,3678.0,18,0,3,0,1.0
125511,0,0.969799338,55,0,0.293290441,10879.0,3,0,1,0,1.0
62513,0,0.1274405559999999,48,0,0.38283439,6780.0,9,0,2,0,2.0
90028,0,0.3858764539999999,57,0,0.018196427,173000.0,5,0,2,0,1.0
90643,0,0.061477768,67,0,65.0,,5,0,0,0,0.0
85671,0,0.087125018,54,0,0.688111888,2144.0,13,0,0,0,0.0
4583,1,0.9999999,24,0,0.0,2833.0,0,2,0,0,0.0
25099,0,0.105270467,49,0,0.4134780129999999,1750.0,4,0,1,0,3.0
103520,0,0.4396754589999999,79,0,0.2008732229999999,31377.0,15,0,2,0,0.0
103990,0,0.519140176,47,2,0.6561654949999999,29583.0,26,0,13,0,2.0
45511,0,0.0723277759999999,58,0,0.503190172,10500.0,9,0,4,0,1.0
134138,0,0.196713197,39,0,0.315514993,2300.0,5,0,0,0,0.0
72084,0,0.000454532,89,0,0.0,,6,0,0,0,0.0
100135,0,0.641121997,45,0,0.490929867,7000.0,9,0,1,0,2.0
50097,0,0.4314821059999999,56,0,0.708172244,7500.0,17,0,1,0,2.0
26415,0,0.101289871,53,0,1071.0,,4,0,1,0,0.0
97773,0,0.001562419,52,0,0.336558932,5166.0,12,0,1,0,0.0
45843,0,0.255242826,52,1,0.209864833,12650.0,9,0,2,0,4.0
82510,0,0.021242022,75,0,0.091398539,7800.0,12,0,1,0,0.0
56015,0,0.026465901,62,0,2740.0,,3,0,1,0,0.0
74349,0,0.058111321,36,1,0.3243492709999999,5416.0,8,0,2,0,0.0
148845,0,0.017743361,53,0,0.077440465,5500.0,6,0,0,0,0.0
26093,1,0.075094358,48,1,0.0966505579999999,6000.0,20,2,0,0,3.0
21423,0,0.0,48,1,0.0,,5,0,0,0,0.0
103524,0,0.163842118,41,0,0.4154662619999999,5275.0,13,0,1,0,3.0
97379,0,0.312972442,44,1,0.3403191689999999,5200.0,6,0,1,0,1.0
55568,0,0.072714259,35,0,2329.0,,10,0,2,0,0.0
104310,0,0.007549623,72,0,4.0,,1,0,0,0,0.0
77479,0,0.405609985,46,0,0.3881142859999999,8749.0,6,0,1,0,2.0
143104,0,0.3394220929999999,32,0,0.3677513179999999,5500.0,6,0,2,0,2.0
46113,0,0.03787017,69,0,0.520233463,2569.0,4,0,1,0,0.0
20869,1,0.086791565,63,0,1910.0,,9,0,2,0,0.0
126516,0,0.129596573,51,0,0.39940015,4000.0,8,0,1,0,1.0
62360,0,0.093911691,37,0,0.5616722929999999,3850.0,11,0,1,0,0.0
55054,0,0.0,61,0,0.260568793,1300.0,6,0,0,0,0.0
116307,0,0.06489667,39,0,0.252955708,11333.0,5,0,2,0,4.0
71086,1,0.8832882549999997,33,2,0.510620575,2400.0,13,0,0,0,0.0
110311,0,0.6901306759999998,42,0,0.460825611,5934.0,8,0,1,0,3.0
4656,0,0.9999999,44,0,0.0,3287.0,0,0,0,0,1.0
138801,0,0.99781838,40,0,0.5117537309999999,5359.0,6,0,2,0,0.0
101681,0,0.0447661379999999,50,0,0.21794638,5482.0,11,0,1,0,2.0
52085,0,0.042074681,49,0,0.284805552,6916.0,8,0,1,0,2.0
57575,0,0.03007005,62,0,1353.0,,17,0,1,0,0.0
113862,0,0.001217338,57,0,1460.0,,2,0,1,0,0.0
9099,0,0.046674742,40,0,811.0,,4,0,1,0,0.0
110398,0,0.660436027,59,0,1.830188679,1218.0,6,0,1,0,0.0
42369,0,0.1314203119999999,78,0,2503.0,,9,0,1,0,0.0
114060,0,0.5040991799999999,29,0,0.132622459,3000.0,4,0,0,0,1.0
142147,0,0.08232702,35,0,0.529405921,10065.0,11,0,5,0,0.0
17129,0,0.303400217,50,0,0.6795212769999999,12783.0,29,0,4,0,2.0
10074,0,0.3255698499999999,33,0,2635.0,,7,0,1,0,0.0
16643,0,0.06668727,45,0,0.402597403,4080.0,12,0,1,0,2.0
102601,0,0.058420017,63,0,0.2095389789999999,11300.0,21,0,1,0,0.0
138569,0,0.0,63,0,0.26662636,4961.0,9,0,2,0,0.0
140300,0,0.034949126,60,0,0.0049326279999999,8311.0,5,0,0,0,0.0
116903,0,0.0004789479999999,54,0,0.788035327,6000.0,13,0,2,0,0.0
145219,0,0.9999999,56,1,0.0159250589999999,2134.0,0,0,0,0,0.0
35636,0,0.0459110069999999,53,0,1470.0,,9,0,2,0,0.0
101951,0,0.12241881,66,0,2233.0,,9,0,1,0,0.0
